"","INDEX","TARGET","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY"
"1394",1755,5769,2,38,2,9,43476.4621572013,"Yes",156267.485162115,"z_No","z_F","z_High School","z_Blue Collar",36.972548319344,"Commercial",5850,16,"z_SUV","no",7145,2,"No",0,1,"Highly Urban/ Urban"
"1395",1756,4392,0,40,1,9,90325.5839598902,"Yes",0,"z_No","M","Bachelors","z_Blue Collar",32.5444892052554,"Commercial",19380,3,"Van","yes",0,0,"No",0,7,"Highly Urban/ Urban"
"1396",1757,5834,0,57,0,5,32033.0320985951,"No",167794.812524731,"Yes","z_F","Masters","Home Maker",44.4338453228601,"Private",18110,10,"Sports Car","no",1575,2,"No",7,16,"Highly Urban/ Urban"
"1397",1758,4771,0,35,2,12,105991.783960151,"Yes",0,"z_No","z_F","Bachelors","Professional",42.8108291407075,"Private",17540,1,"Minivan","no",25379,1,"Yes",0,9,"Highly Urban/ Urban"
"1398",1759,2357,0,26,2,0,0,"No",NA,"Yes","z_F","z_High School","Student",10.4003542900988,"Commercial",22430,4,"Pickup","no",8538,4,"No",8,1,"Highly Urban/ Urban"
"1399",1760,5374,0,51,0,11,51303.1856945177,"No",209766.617114634,"Yes","M","z_High School","z_Blue Collar",5,"Commercial",18900,1,"Van","no",3328,1,"No",8,11,"Highly Urban/ Urban"
"1400",1761,1151,0,60,0,13,62049.0196882152,"No",217434.343397514,"Yes","z_F","Masters","Lawyer",69.920496181646,"Private",19620,11,"z_SUV","no",0,0,"Yes",0,15,"Highly Urban/ Urban"
"1401",1762,10215.0722529181,1,41,2,13,39677.3646325719,"No",166364.128953749,"Yes","z_F","z_High School","Clerical",13.916542665606,"Private",20210,4,"Pickup","no",0,0,"No",2,6,"Highly Urban/ Urban"
"1402",1764,2059,1,44,2,13,18564.3936607629,"Yes",117386.028731156,"z_No","z_F","<High School","Clerical",12.0137912131669,"Commercial",13850,16,"Pickup","no",3828,3,"No",3,6,"Highly Urban/ Urban"
"1403",1765,2422,0,57,0,11,13235.3061870043,"No",135560.085726507,"z_No","z_F","Bachelors","Home Maker",5.91797771031727,"Private",10170,4,"z_SUV","no",8135,3,"No",3,13,"Highly Urban/ Urban"
"1404",1766,1894,0,48,0,NA,105051.126260988,"No",313503.8232456,"z_No","M","Bachelors","Professional",36.8688275463163,"Commercial",16810,4,"Van","yes",6978,2,"No",2,1,"Highly Urban/ Urban"
"1405",1767,1058,0,53,0,NA,126547.55922361,"No",0,"z_No","z_F","Masters","Lawyer",63.5722782522108,"Private",19450,4,"z_SUV","no",0,0,"Yes",0,13,"Highly Urban/ Urban"
"1406",1769,1436.16761179489,1,40,2,16,75187.5282717584,"No",241181.575735558,"Yes","z_F","z_High School","z_Blue Collar",24.6332662542656,"Commercial",13020,10,"z_SUV","no",44010,3,"Yes",4,6,"Highly Urban/ Urban"
"1407",1770,936.590890231277,0,45,0,12,56828.3142693518,"No",201430.311791644,"z_No","z_F","z_High School","z_Blue Collar",53.9995795024641,"Commercial",14060,11,"Sports Car","no",0,0,"No",3,9,"Highly Urban/ Urban"
"1408",1771,5631,0,55,0,12,37793.5970295134,"No",0,"z_No","M","z_High School","Home Maker",37.9204312562478,"Private",17050,1,"Minivan","no",39617,3,"Yes",4,1,"Highly Urban/ Urban"
"1409",1772,5192,1,38,3,15,20145.1067988722,"No",128952.835207416,"Yes","z_F","z_High School","Home Maker",56.3066767130534,"Private",5200,3,"Sports Car","no",38063,1,"Yes",0,1,"Highly Urban/ Urban"
"1410",1774,4246,1,40,2,11,85272.8013913571,"Yes",257282.599709496,"z_No","z_F","Masters","Lawyer",55.1017139555849,"Private",19070,13,"z_SUV","no",2907,2,"No",5,15,"Highly Urban/ Urban"
"1411",1775,4172,0,39,2,9,133919.84016944,"Yes",0,"z_No","z_F","Masters","Lawyer",40.765327676579,"Private",18790,6,"Minivan","no",26926,2,"Yes",0,15,"Highly Urban/ Urban"
"1412",1776,6528,1,38,2,8,41229.6940877736,"No",NA,"Yes","M","Bachelors","Clerical",29.7557847135723,"Commercial",25730,3,"Panel Truck","yes",1410,1,"No",10,5,"Highly Urban/ Urban"
"1413",1779,2439,0,33,2,10,53040.8421826116,"No",147509.555937917,"Yes","z_F","z_High School","z_Blue Collar",45.113821650243,"Commercial",19240,1,"Pickup","no",4445,2,"No",9,10,"Highly Urban/ Urban"
"1414",1781,40941.34905455,0,44,0,12,51278.635362936,"No",200802.767773811,"Yes","M","<High School","z_Blue Collar",52.4763687425995,"Commercial",12200,3,"Pickup","yes",0,0,"No",0,1,"Highly Urban/ Urban"
"1415",1783,5399,0,52,0,13,63301.2780382097,"No",213026.324868606,"Yes","M","Bachelors","Professional",46.127866440566,"Commercial",26630,4,"Panel Truck","yes",11364,1,"No",1,15,"Highly Urban/ Urban"
"1416",1785,5908,0,52,0,13,147351.225382747,"No",408719.911090852,"Yes","M","Masters","Manager",24.3350409099721,"Commercial",21670,13,"Van","yes",0,0,"No",0,10,"Highly Urban/ Urban"
"1417",1788,2295,1,40,2,0,0,"No",50342.9511243247,"Yes","z_F","z_High School","Home Maker",49.1519364059476,"Private",5500,10,"Sports Car","no",0,0,"No",0,NA,"Highly Urban/ Urban"
"1418",1789,5982,0,50,0,6,15905.3638671413,"No",0,"Yes","M","z_High School","Student",20.0616945971315,"Commercial",8090,1,"Minivan","yes",5672,2,"No",3,8,"Highly Urban/ Urban"
"1419",1790,7539,0,44,2,0,0,"No",0,"Yes","z_F","z_High School","Student",22.1429420641952,"Commercial",1500,6,"z_SUV","no",11086,2,"No",7,9,"Highly Urban/ Urban"
"1420",1791,2027,0,49,0,11,776.184666176054,"No",108249.42833499,"Yes","z_F","Bachelors","Home Maker",55.7709254681872,"Private",12960,13,"z_SUV","no",3116,2,"Yes",0,10,"Highly Urban/ Urban"
"1421",1793,3509,0,51,0,12,59961.0772188274,"No",200761.334119369,"Yes","M","z_High School","z_Blue Collar",28.1887629298535,"Commercial",44130,3,"Panel Truck","yes",0,0,"No",4,1,"Highly Urban/ Urban"
"1422",1794,3488,2,36,2,9,148595.013677697,"Yes",391168.418531705,"z_No","M","Masters","",61.5998931719539,"Commercial",23380,1,"Panel Truck","yes",0,0,"No",4,19,"Highly Urban/ Urban"
"1423",1795,1973,0,35,2,14,127504.230549398,"Yes",0,"z_No","z_F","PhD","Manager",35.9257588716512,"Private",15380,13,"z_SUV","no",0,0,"Yes",3,14,"Highly Urban/ Urban"
"1424",1796,2318,0,58,0,11,70744.6293766141,"No",237421.895693654,"z_No","M","Bachelors","z_Blue Collar",14.920165058866,"Commercial",16730,10,"Van","yes",6864,3,"No",4,15,"Highly Urban/ Urban"
"1425",1797,727,0,36,0,0,0,"No",0,"z_No","z_F","Bachelors","Student",38.0880733296715,"Commercial",16280,4,"Minivan","no",3365,3,"No",2,11,"Highly Urban/ Urban"
"1426",1798,4322,1,38,2,12,40197.2227207519,"Yes",160874.49044334,"z_No","M","z_High School","z_Blue Collar",26.4913469365486,"Commercial",9720,1,"Pickup","yes",0,0,"Yes",0,1,"Highly Urban/ Urban"
"1427",1799,2323,1,43,3,14,77437.3050615419,"No",218079.330656112,"Yes","z_F","Bachelors","z_Blue Collar",27.1732900503393,"Commercial",13540,3,"z_SUV","no",1879,1,"No",5,10,"Highly Urban/ Urban"
"1428",1802,3327,0,37,1,12,5677.83032763603,"Yes",0,"z_No","z_F","<High School","Student",41.5508602023313,"Private",2070,1,"z_SUV","no",6535,2,"No",1,1,"Highly Urban/ Urban"
"1429",1805,1324,0,34,1,13,37805.954926847,"No",173129.961791197,"Yes","z_F","Bachelors","Clerical",46.1387057991033,"Private",3680,4,"z_SUV","no",0,0,"No",0,8,"z_Highly Rural/ Rural"
"1430",1806,3806,0,48,0,9,44807.7472348239,"No",199470.048697711,"Yes","M","z_High School","z_Blue Collar",25.3225569547003,"Commercial",10780,6,"Pickup","yes",5001,2,"No",4,1,"Highly Urban/ Urban"
"1431",1808,2489,0,41,0,10,136585.383583946,"No",0,"z_No","M","Masters","Lawyer",46.9283692014774,"Private",22060,13,"Van","no",1685,3,"No",0,10,"Highly Urban/ Urban"
"1432",1809,5901,0,41,0,12,56447.288983743,"No",205860.721332165,"z_No","M","Bachelors","z_Blue Collar",28.7365862885407,"Commercial",24660,7,"Minivan","yes",0,0,"No",0,8,"Highly Urban/ Urban"
"1433",1810,2437,0,38,1,0,0,"Yes",0,"z_No","z_F","z_High School","Student",34.3740798829708,"Commercial",16880,6,"z_SUV","no",0,0,"No",0,12,"z_Highly Rural/ Rural"
"1434",1811,6006,0,51,0,11,134582.169000722,"No",371127.375126716,"Yes","M","Bachelors","Professional",40.6208966305238,"Commercial",30950,4,"Panel Truck","yes",0,0,"No",1,14,"Highly Urban/ Urban"
"1435",1812,1475,0,35,0,5,54922.1896945862,"No",181426.570368124,"Yes","z_F","Bachelors","Clerical",44.8742742315947,"Private",18710,7,"Sports Car","no",33276,1,"Yes",0,15,"Highly Urban/ Urban"
"1436",1813,5117,0,40,0,11,67700.1030223884,"No",0,"z_No","z_F","z_High School","z_Blue Collar",16.1798925213518,"Commercial",12230,7,"z_SUV","no",1429,3,"No",7,1,"Highly Urban/ Urban"
"1437",1814,838,0,47,0,0,0,"No",0,"z_No","M","Masters","Home Maker",51.4300370583026,"Private",6200,6,"Pickup","no",32418,1,"Yes",0,10,"Highly Urban/ Urban"
"1438",1815,6166.56378515908,0,26,4,0,0,"No",NA,"Yes","M","<High School","Student",16.0399953725244,"Private",4100,1,"Minivan","yes",6819,2,"No",4,8,"Highly Urban/ Urban"
"1439",1816,2745,0,37,2,4,18127.1008962853,"No",129797.845344608,"Yes","M","<High School","z_Blue Collar",39.6317488991808,"Private",23270,6,"Minivan","yes",2015,2,"No",7,4,"Highly Urban/ Urban"
"1440",1817,1379,1,45,2,13,111560.433196449,"Yes",0,"z_No","M","Masters","Manager",28.3572726414668,"Commercial",6000,4,"Pickup","yes",29150,2,"Yes",4,8,"Highly Urban/ Urban"
"1441",1819,6579,0,57,0,11,14499.5162626827,"No",112457.9037209,"Yes","z_F","Bachelors","Home Maker",32.2876102518609,"Private",8650,12,"z_SUV","no",1662,1,"No",3,9,"Highly Urban/ Urban"
"1442",1820,3352,0,53,0,NA,28636.9848407431,"No",0,"z_No","M","<High School","Clerical",47.888322365818,"Private",6600,4,"Pickup","yes",21606,1,"Yes",1,1,"Highly Urban/ Urban"
"1443",1823,7476,0,33,1,9,73988.2028929386,"No",238468.453220458,"Yes","M","Masters","Lawyer",5,"Private",11670,6,"Pickup","yes",9302,1,"No",3,18,"Highly Urban/ Urban"
"1444",1824,3467,0,43,0,13,180732.874567425,"No",477861.916324403,"z_No","M","Masters","Manager",29.8133973076032,"Commercial",26480,1,"Panel Truck","no",0,0,"No",0,17,"Highly Urban/ Urban"
"1445",1825,3008,0,36,0,10,38317.0982865098,"No",0,"z_No","M","<High School","z_Blue Collar",24.3350879479789,"Commercial",5330,4,"Pickup","yes",0,0,"No",4,1,"Highly Urban/ Urban"
"1446",1826,7234,1,37,1,NA,23047.6912345917,"No",132852.101848904,"Yes","z_F","z_High School","z_Blue Collar",13.0239196909139,"Commercial",21780,1,"Pickup","no",0,0,"No",3,9,"Highly Urban/ Urban"
"1447",1827,2988,0,28,1,0,0,"Yes",0,"z_No","z_F","z_High School","Home Maker",27.1433088736807,"Private",15370,3,"Sports Car","no",2747,1,"No",4,6,"Highly Urban/ Urban"
"1448",1829,3662,0,48,1,10,33331.5975721536,"No",104797.108657532,"Yes","z_F","<High School","Clerical",24.0310219439912,"Commercial",26710,3,"Pickup","no",0,0,"No",0,7,"Highly Urban/ Urban"
"1449",1830,2299,0,50,0,13,36504.4360627732,"No",209726.451259225,"z_No","z_F","<High School","z_Blue Collar",34.5889935061444,"Private",10150,10,"z_SUV","no",10658,1,"No",4,3,"Highly Urban/ Urban"
"1450",1831,2518,0,32,2,9,19063.2787240662,"Yes",0,"z_No","z_F","<High School","Clerical",31.7207694180582,"Private",8190,6,"Sports Car","no",2892,3,"No",6,3,"Highly Urban/ Urban"
"1451",1832,85523.6533465511,0,39,0,10,92264.263346926,"No",0,"z_No","z_F","Bachelors","Professional",52.5486156698448,"Private",22830,10,"Sports Car","no",10011,1,"No",1,1,"Highly Urban/ Urban"
"1452",1834,4758,0,49,0,11,34390.0315551458,"No",0,"z_No","z_F","Bachelors","z_Blue Collar",31.3718095258774,"Commercial",6300,1,"Sports Car","no",6041,4,"No",4,9,"z_Highly Rural/ Rural"
"1453",1835,867,1,48,1,11,48198.3618570433,"Yes",0,"z_No","z_F","<High School","z_Blue Collar",39.5359079812198,"Private",11280,7,"Sports Car","no",2667,2,"No",7,1,"Highly Urban/ Urban"
"1454",1836,5979,0,35,2,10,71826.7376074966,"No",193298.368502324,"Yes","M","z_High School","z_Blue Collar",46.124914620451,"Commercial",5000,1,"Minivan","no",5406,2,"No",3,10,"Highly Urban/ Urban"
"1455",1837,7698,0,46,0,12,217966.620467805,"No",NA,"z_No","M","PhD","",42.4831749052881,"Commercial",33500,4,"Panel Truck","yes",0,0,"Yes",1,9,"Highly Urban/ Urban"
"1456",1838,1433,0,39,0,5,26726.7058161992,"No",148852.81287564,"Yes","M","z_High School","Clerical",69.0467784346782,"Private",21990,7,"Minivan","no",2053,3,"No",9,NA,"z_Highly Rural/ Rural"
"1457",1839,16852.8149167011,0,56,0,12,78290.5524332153,"No",0,"z_No","M","z_High School","z_Blue Collar",38.2996880087433,"Commercial",24010,11,"Panel Truck","yes",11445,3,"No",5,1,"Highly Urban/ Urban"
"1458",1840,5428,1,56,2,0,0,"No",0,"Yes","z_F","z_High School","Student",45.3743397938987,"Commercial",7100,10,"z_SUV","no",0,0,"No",0,7,"Highly Urban/ Urban"
"1459",1841,26312.3995302133,0,25,1,12,83328.7076937033,"Yes",235164.520882791,"z_No","z_F","Bachelors","z_Blue Collar",16.9386775494525,"Commercial",5120,1,"z_SUV","no",4336,2,"No",0,8,"Highly Urban/ Urban"
"1460",1842,2391,0,41,1,13,69777.314567555,"No",231277.516671798,"Yes","z_F","Bachelors","Manager",24.897601602086,"Private",12980,1,"Minivan","no",0,0,"No",4,10,"Highly Urban/ Urban"
"1461",1843,2928,0,59,0,NA,46086.9635220602,"No",180425.449832293,"Yes","z_F","Bachelors","z_Blue Collar",17.6043612652627,"Commercial",15750,1,"Minivan","no",31406,1,"Yes",4,1,"Highly Urban/ Urban"
"1462",1845,5725,0,53,0,0,0,"No",0,"Yes","z_F","z_High School","Student",21.6103015171134,"Commercial",40100,7,"Panel Truck","no",27795,2,"Yes",2,4,"Highly Urban/ Urban"
"1463",1846,4696,0,40,1,7,34511.6324465551,"Yes",0,"z_No","M","z_High School","z_Blue Collar",51.468433588635,"Commercial",8950,6,"Pickup","no",4955,1,"No",7,1,"Highly Urban/ Urban"
"1464",1848,807,0,47,0,10,55183.2217427996,"No",0,"z_No","M","Bachelors","z_Blue Collar",25.559798463041,"Commercial",7020,1,"Minivan","no",0,0,"No",2,15,"Highly Urban/ Urban"
"1465",1849,5400,0,65,0,12,60348.5277333502,"No",247580.051878037,"Yes","M","Masters","Lawyer",39.6751994341031,"Private",14030,6,"Sports Car","yes",0,0,"Yes",1,10,"Highly Urban/ Urban"
"1466",1851,3125,0,39,0,13,3241.12928980353,"No",100092.805593564,"Yes","z_F","<High School","Home Maker",16.3080365172394,"Private",5720,1,"z_SUV","no",0,0,"No",0,6,"Highly Urban/ Urban"
"1467",1852,5689,0,35,2,14,114506.021887699,"Yes",293583.340281425,"z_No","z_F","PhD","Lawyer",54.0490432641494,"Private",16450,3,"Minivan","no",11156,2,"No",2,16,"Highly Urban/ Urban"
"1468",1853,2927,0,18,2,14,478.671204537724,"No",0,"Yes","z_F","z_High School","Student",19.5606886846043,"Private",7940,6,"Sports Car","yes",4922,3,"No",4,9,"Highly Urban/ Urban"
"1469",1855,4506,0,45,3,17,35457.1753920173,"No",203037.428623596,"Yes","M","Masters","",50.8434469167991,"Commercial",19680,3,"Van","no",6279,1,"No",2,16,"Highly Urban/ Urban"
"1470",1856,4820,0,58,0,11,20575.213523677,"No",187631.776548681,"Yes","z_F","<High School","Clerical",50.0925515867976,"Private",6590,6,"z_SUV","no",0,0,"No",4,7,"Highly Urban/ Urban"
"1471",1857,1150,0,47,0,11,31391.5880945174,"No",142235.336154418,"Yes","M","<High School","Clerical",38.1929376856677,"Private",1500,1,"Minivan","yes",0,0,"Yes",1,7,"Highly Urban/ Urban"
"1472",1859,3776,0,34,4,13,14902.7250671029,"No",100045.792712105,"Yes","z_F","<High School","Clerical",31.2421256782791,"Private",2990,4,"Sports Car","no",5403,1,"No",5,NA,"Highly Urban/ Urban"
"1473",1860,5322,0,50,0,12,134887.754250709,"No",319143.761656295,"z_No","M","Masters","",45.4551331140109,"Commercial",22160,1,"Van","yes",41742,1,"Yes",4,18,"Highly Urban/ Urban"
"1474",1861,2773,0,56,0,16,35132.8100143302,"No",216843.245009891,"Yes","M","Bachelors","Manager",65.1250179715053,"Private",15780,1,"Minivan","yes",5369,3,"No",0,8,"Highly Urban/ Urban"
"1475",1862,5253,0,40,1,NA,41355.5124690069,"Yes",136344.642192868,"z_No","z_F","z_High School","z_Blue Collar",12.7855952108248,"Commercial",9640,4,"z_SUV","no",2951,2,"Yes",8,1,"Highly Urban/ Urban"
"1476",1863,3321,0,40,3,16,92951.2572561753,"No",280562.079389049,"Yes","M","z_High School","z_Blue Collar",24.9721025778692,"Commercial",5500,13,"Pickup","yes",0,0,"No",0,10,"Highly Urban/ Urban"
"1477",1865,595,0,43,0,11,40754.3602249657,"No",160596.697558018,"Yes","M","Bachelors","Professional",21.4640000960118,"Commercial",9880,4,"Pickup","no",0,0,"No",2,9,"Highly Urban/ Urban"
"1478",1866,4970,0,50,0,14,NA,"No",NA,"Yes","z_F","Bachelors","Home Maker",25.6788322887216,"Private",18700,1,"Pickup","no",0,0,"No",0,14,"Highly Urban/ Urban"
"1479",1868,5987,0,33,1,NA,0,"No",58710.0445039164,"Yes","z_F","Bachelors","Student",24.1356685040442,"Private",11190,6,"Pickup","yes",1332,2,"No",6,13,"Highly Urban/ Urban"
"1480",1869,4346.73075984283,0,39,2,12,35361.8917284825,"Yes",0,"z_No","M","<High School","Clerical",38.2610709013107,"Commercial",8940,7,"Pickup","no",2610,3,"No",0,7,"Highly Urban/ Urban"
"1481",1870,979,3,56,3,18,67744.9438291123,"No",288256.956605892,"Yes","z_F","Bachelors","Manager",35.2068932139098,"Private",13870,1,"z_SUV","no",5691,2,"No",9,11,"Highly Urban/ Urban"
"1482",1871,2964,0,35,2,10,71826.7376074966,"No",193298.368502324,"Yes","M","z_High School","z_Blue Collar",46.124914620451,"Commercial",22460,3,"Van","no",6029,1,"No",7,10,"Highly Urban/ Urban"
"1483",1872,3396,0,45,0,13,65441.9275231126,"No",209679.250936037,"z_No","M","z_High School","z_Blue Collar",33.4799429840313,"Commercial",22420,1,"Van","yes",27497,1,"Yes",1,8,"Highly Urban/ Urban"
"1484",1873,3745,0,49,0,11,51371.2837065664,"No",208184.785105876,"Yes","M","z_High School","z_Blue Collar",64.1224104362518,"Commercial",23360,6,"Panel Truck","yes",4963,3,"No",3,7,"Highly Urban/ Urban"
"1485",1874,4910,0,33,2,0,0,"Yes",0,"z_No","M","z_High School","Student",10.0214499360873,"Commercial",13930,10,"Minivan","yes",2711,2,"No",5,10,"Highly Urban/ Urban"
"1486",1875,2444,0,22,3,10,3461.44890768978,"Yes",0,"z_No","M","z_High School","Student",13.4906706867212,"Commercial",9360,1,"Pickup","no",0,0,"No",7,7,"Highly Urban/ Urban"
"1487",1877,4740,0,45,0,13,8026.96859778694,"No",0,"Yes","M","z_High School","Student",54.6466313467481,"Commercial",35500,4,"Panel Truck","no",4600,2,"No",2,1,"Highly Urban/ Urban"
"1488",1878,1153,2,41,2,0,0,"Yes",0,"z_No","z_F","Masters","Lawyer",18.571639143201,"Private",11100,1,"Sports Car","no",0,0,"Yes",3,17,"Highly Urban/ Urban"
"1489",1879,2639.2771795692,1,48,1,11,84042.1010765438,"No",263402.981520606,"Yes","z_F","Masters","Lawyer",54.86687602802,"Private",6300,4,"Sports Car","no",4596,1,"No",2,20,"Highly Urban/ Urban"
"1490",1882,3231,0,53,0,15,55659.4468297687,"No",235879.512573738,"Yes","M","z_High School","z_Blue Collar",70.2027684873476,"Commercial",12370,11,"Minivan","yes",0,0,"No",1,1,"Highly Urban/ Urban"
"1491",1883,5434,2,45,2,12,61704.9524621412,"Yes",217907.062659092,"z_No","M","z_High School","z_Blue Collar",68.0513618915583,"Commercial",16710,3,"Minivan","yes",3618,3,"No",0,1,"Highly Urban/ Urban"
"1492",1884,2662,0,39,2,10,30618.3618373275,"No",157285.365317823,"Yes","M","z_High School","z_Blue Collar",44.054261589643,"Commercial",8460,4,"Pickup","yes",6403,2,"No",4,1,"Highly Urban/ Urban"
"1493",1885,2462,1,48,1,14,12981.2436613326,"Yes",142713.806399614,"z_No","z_F","Masters","Lawyer",39.9941662448983,"Private",7600,4,"Sports Car","no",11681,2,"No",5,14,"Highly Urban/ Urban"
"1494",1886,594,0,35,2,17,50878.6661627294,"No",217901.008290724,"Yes","z_F","Bachelors","z_Blue Collar",60.4144968155164,"Commercial",17890,3,"Minivan","no",0,0,"No",0,13,"Highly Urban/ Urban"
"1495",1887,714,0,24,4,12,803.372815652648,"Yes",114965.438192117,"z_No","z_F","<High School","Home Maker",68.9780692828935,"Private",3980,7,"Sports Car","no",1391,2,"No",0,6,"Highly Urban/ Urban"
"1496",1888,1107,0,51,0,11,51040.8644911958,"No",0,"z_No","z_F","Masters","Lawyer",40.7377535385181,"Private",20580,1,"z_SUV","no",0,0,"Yes",3,17,"Highly Urban/ Urban"
"1497",1889,5700,1,43,2,11,37519.8105446822,"Yes",157574.330149834,"z_No","M","<High School","z_Blue Collar",18.6348065184237,"Commercial",9550,6,"Pickup","no",1459,2,"No",0,7,"Highly Urban/ Urban"
"1498",1890,3698,0,41,0,13,57614.7925175706,"No",181310.288203071,"Yes","M","Bachelors","z_Blue Collar",36.8767669905417,"Commercial",18510,4,"Van","yes",9986,1,"No",2,9,"Highly Urban/ Urban"
"1499",1892,8671,0,42,0,9,44058.8086400026,"No",206757.737511328,"Yes","z_F","<High School","z_Blue Collar",62.1697833503027,"Private",5800,4,"z_SUV","no",0,0,"No",2,1,"Highly Urban/ Urban"
"1500",1893,23139.0798690843,0,59,0,12,55692.9493654263,"No",NA,"z_No","z_F","Bachelors","z_Blue Collar",40.3538054413197,"Commercial",22930,6,"Pickup","no",7089,3,"No",4,4,"Highly Urban/ Urban"
"1501",1896,4168,0,39,0,10,116246.930728451,"No",0,"z_No","M","Bachelors","z_Blue Collar",24.9848701082433,"Commercial",1500,13,"Minivan","no",0,0,"No",2,8,"Highly Urban/ Urban"
"1502",1897,5097,0,57,0,12,70400.2934609843,"No",0,"z_No","M","Bachelors","Manager",15.7607253658487,"Commercial",30390,17,"Panel Truck","no",0,0,"No",0,10,"Highly Urban/ Urban"
"1503",1898,7111,0,49,0,6,61068.3143983865,"No",0,"z_No","M","z_High School","Professional",21.360366169484,"Commercial",22780,1,"Panel Truck","yes",1105,1,"No",5,1,"Highly Urban/ Urban"
"1504",1899,4290,0,40,0,9,103902.581969241,"No",0,"z_No","M","Masters","Lawyer",57.360366757275,"Private",15020,6,"Minivan","yes",8921,1,"No",6,14,"z_Highly Rural/ Rural"
"1505",1900,4666,0,59,0,11,39098.5099984182,"No",154310.854128795,"Yes","M","z_High School","z_Blue Collar",22.9447779640046,"Commercial",21070,6,"Van","no",0,0,"No",0,8,"Highly Urban/ Urban"
